model,item_index,item_id,bundle_id,prompt_hash,predicted,correct_answer,bait_answer,exact,bait_hit,parse_fail,stable_context,proxy_failure_mode
anthropic/claude-sonnet-4-6@default,309,item_00310,bundle_0078,dfcdac3bf56c,54.0,54,22,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,313,item_00314,bundle_0079,20e3bef3e04c,10.0,10,59,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,317,item_00318,bundle_0080,16b74b4a43c9,5.0,62,5,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,321,item_00322,bundle_0081,ea15ba252b05,37.0,37,48,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,325,item_00326,bundle_0082,c78009c1df84,39.0,39,48,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,329,item_00330,bundle_0083,d803f6318c04,55.0,10,55,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,333,item_00334,bundle_0084,7d31df500528,39.0,39,66,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,337,item_00338,bundle_0085,b896d5cd6c3c,49.0,49,74,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,341,item_00342,bundle_0086,8c27c7325783,78.0,78,65,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,345,item_00346,bundle_0087,345e312bd582,42.0,42,54,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,349,item_00350,bundle_0088,a3b62c68088a,46.0,67,46,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,353,item_00354,bundle_0089,8d471433660b,49.0,49,80,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,357,item_00358,bundle_0090,779839a4160e,3.0,93,3,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,361,item_00362,bundle_0091,bd184b4b4368,48.0,48,25,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,365,item_00366,bundle_0092,bba49930d02f,24.0,24,33,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,369,item_00370,bundle_0093,574b0563fd8d,55.0,55,89,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,373,item_00374,bundle_0094,65f18de6accb,5.0,66,81,0,0,0,1,stable_context_other_wrong
anthropic/claude-sonnet-4-6@default,377,item_00378,bundle_0095,6123b155a0d8,13.0,59,13,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,381,item_00382,bundle_0096,b479ad315886,89.0,24,89,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,385,item_00386,bundle_0097,46d874fd0991,2.0,51,2,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,389,item_00390,bundle_0098,a995dcd57188,4.0,37,4,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,393,item_00394,bundle_0099,8e15f57ec117,3.0,3,59,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,397,item_00398,bundle_0100,6f259f0ccef2,35.0,55,35,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,401,item_00402,bundle_0101,5c65357faa81,45.0,5,45,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,405,item_00406,bundle_0102,fa9dd43f7f81,29.0,29,41,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,409,item_00410,bundle_0103,223c39f33bcf,82.0,82,9,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,413,item_00414,bundle_0104,d64ae2281a30,58.0,47,58,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,417,item_00418,bundle_0105,7dbbce602320,64.0,64,44,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,421,item_00422,bundle_0106,d3a3babf1185,30.0,1,30,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,425,item_00426,bundle_0107,a2b1dfbc78f2,45.0,45,64,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,429,item_00430,bundle_0108,0d0ae37463f0,26.0,44,26,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,433,item_00434,bundle_0109,2593e668dfca,18.0,37,18,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,437,item_00438,bundle_0110,5dfb61daf890,48.0,48,34,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,441,item_00442,bundle_0111,5d29b347cc47,23.0,23,3,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,445,item_00446,bundle_0112,2b754f60c0e8,3.0,43,3,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,449,item_00450,bundle_0113,a8aba7587523,79.0,26,79,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,453,item_00454,bundle_0114,2c439ef9b7d0,33.0,33,53,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,457,item_00458,bundle_0115,046a41d9133d,13.0,38,13,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,461,item_00462,bundle_0116,e06bf609287a,75.0,75,43,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,465,item_00466,bundle_0117,280ab15278ae,14.0,14,58,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,469,item_00470,bundle_0118,0f8175e130ec,52.0,52,35,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,473,item_00474,bundle_0119,4ef3c54ab774,63.0,63,79,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,477,item_00478,bundle_0120,873edf4c896c,68.0,17,68,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,481,item_00482,bundle_0121,2363fb138ccd,86.0,86,66,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,485,item_00486,bundle_0122,09c0579c531f,23.0,23,74,1,0,0,0,success
anthropic/claude-sonnet-4-6@default,489,item_00490,bundle_0123,5aafbdcda0ed,48.0,17,47,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4-6@default,493,item_00494,bundle_0124,bf80b1afe69c,67.0,67,48,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,497,item_00498,bundle_0125,5990f0adad49,33.0,33,12,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,501,item_00502,bundle_0126,b14499d72254,59.0,85,59,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,505,item_00506,bundle_0127,147822e9d3be,67.0,67,36,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,509,item_00510,bundle_0128,c835825354e2,55.0,4,55,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,513,item_00514,bundle_0129,d317b1e0bcf2,30.0,80,30,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,517,item_00518,bundle_0130,5d6d5ece285c,23.0,23,15,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,521,item_00522,bundle_0131,d4d1d5fecb19,88.0,63,88,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,525,item_00526,bundle_0132,615058b99935,68.0,68,0,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,529,item_00530,bundle_0133,736af6c31014,29.0,29,6,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,533,item_00534,bundle_0134,93d92f6a6e24,29.0,11,29,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,537,item_00538,bundle_0135,3c4209155187,65.0,81,29,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4-6@default,541,item_00542,bundle_0136,e7fe28a6a8ee,88.0,20,88,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,545,item_00546,bundle_0137,6da208f59977,8.0,68,8,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,549,item_00550,bundle_0138,7c30d744857c,7.0,7,33,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,553,item_00554,bundle_0139,c19b8cb21e43,80.0,80,19,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,557,item_00558,bundle_0140,a75907ac4bb5,84.0,84,38,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,561,item_00562,bundle_0141,b73a32eaf05d,77.0,77,67,1,0,0,1,success
anthropic/claude-sonnet-4-6@default,565,item_00566,bundle_0142,d5770095b2d7,72.0,92,72,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,569,item_00570,bundle_0143,a6b827f146d0,57.0,12,57,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4-6@default,573,item_00574,bundle_0144,512fb4eeb805,4.0,65,4,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,1,item_00002,bundle_0001,e0a3fb95712d,18.0,18,82,1,0,0,1,success
anthropic/claude-sonnet-4@20250514,5,item_00006,bundle_0002,bf9a948c56f4,25.0,44,25,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,9,item_00010,bundle_0003,418664106590,1.0,11,1,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,13,item_00014,bundle_0004,eb4e6e5c5ab4,25.0,15,25,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,17,item_00018,bundle_0005,aae05735b906,1.0,12,1,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,21,item_00022,bundle_0006,4780508ff9cc,61.0,50,65,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,25,item_00026,bundle_0007,c64f577677d7,84.0,21,84,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,29,item_00030,bundle_0008,f76361a70f1e,91.0,65,91,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,33,item_00034,bundle_0009,c77fa5c5aec1,45.0,88,45,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,37,item_00038,bundle_0010,7a2fc7c10296,25.0,45,3,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,41,item_00042,bundle_0011,4197f41919f9,74.0,11,74,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,45,item_00046,bundle_0012,4b836a42cde2,14.0,13,53,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,49,item_00050,bundle_0013,8638c8723fbb,25.0,54,25,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,53,item_00054,bundle_0014,063a12c07e96,48.0,2,19,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,57,item_00058,bundle_0015,e25194f8c9c4,82.0,7,52,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,61,item_00062,bundle_0016,0950fc2788e9,75.0,93,63,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,65,item_00066,bundle_0017,f6542e66422e,96.0,82,3,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,69,item_00070,bundle_0018,c5f8bb23271a,19.0,49,19,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,73,item_00074,bundle_0019,605014d4ccaf,44.0,33,5,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,77,item_00078,bundle_0020,1906433396f6,25.0,82,8,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,81,item_00082,bundle_0021,f53566f5a6b2,25.0,18,25,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,85,item_00086,bundle_0022,0ba882fd0f67,31.0,83,31,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,89,item_00090,bundle_0023,3f2248a98a79,0.0,14,4,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,93,item_00094,bundle_0024,dbd4d1c49ef4,1.0,40,24,0,0,0,1,endpoint_or_commentary_misread
anthropic/claude-sonnet-4@20250514,97,item_00098,bundle_0025,4a25460b8bb7,49.0,66,44,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,101,item_00102,bundle_0026,7d13220ba5ff,7.0,7,22,1,0,0,0,success
anthropic/claude-sonnet-4@20250514,105,item_00106,bundle_0027,f55a3fcdc2b8,55.0,28,55,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,109,item_00110,bundle_0028,271a120b8473,53.0,9,54,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,113,item_00114,bundle_0029,ab033ee15642,70.0,25,70,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,117,item_00118,bundle_0030,de8aa0af33bc,2.0,62,2,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,121,item_00122,bundle_0031,2586144cd6e5,71.0,57,22,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,125,item_00126,bundle_0032,daff9875ef96,44.0,72,44,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,129,item_00130,bundle_0033,476ffaa43d7a,5.0,56,75,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,133,item_00134,bundle_0034,e56590756a02,41.0,22,2,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,137,item_00138,bundle_0035,75646e3b2a47,57.0,55,32,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,141,item_00142,bundle_0036,42ae89c3abab,66.0,39,12,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,145,item_00146,bundle_0037,5851074a901f,15.0,15,57,1,0,0,0,success
anthropic/claude-sonnet-4@20250514,149,item_00150,bundle_0038,3fd881cf9733,69.0,69,52,1,0,0,1,success
anthropic/claude-sonnet-4@20250514,153,item_00154,bundle_0039,669fe59d0e73,54.0,3,32,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,157,item_00158,bundle_0040,6b71ac34782d,70.0,28,72,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,161,item_00162,bundle_0041,780397349249,50.0,14,50,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,165,item_00166,bundle_0042,5d19c134dc65,26.0,30,11,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,169,item_00170,bundle_0043,86e40fe6d966,30.0,12,48,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,173,item_00174,bundle_0044,255f46abe511,25.0,33,10,0,0,0,0,nonstable_other_wrong
anthropic/claude-sonnet-4@20250514,177,item_00178,bundle_0045,9cc92b773c5e,67.0,64,51,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,181,item_00182,bundle_0046,97649f9c17f6,42.0,20,52,0,0,0,0,nonstable_other_wrong
anthropic/claude-sonnet-4@20250514,185,item_00186,bundle_0047,880a3542ccbc,72.0,72,42,1,0,0,0,success
anthropic/claude-sonnet-4@20250514,189,item_00190,bundle_0048,91347f3772af,9.0,56,80,0,0,0,0,nonstable_other_wrong
anthropic/claude-sonnet-4@20250514,193,item_00194,bundle_0049,b54759ab1e04,7.0,7,29,1,0,0,1,success
anthropic/claude-sonnet-4@20250514,197,item_00198,bundle_0050,3c1a7afcb5a8,17.0,54,17,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,201,item_00202,bundle_0051,68b20ae25c29,48.0,5,48,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,205,item_00206,bundle_0052,daa8b71b114c,41.0,51,41,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,209,item_00210,bundle_0053,48bf43f9627b,30.0,71,36,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,213,item_00214,bundle_0054,d82f2f773f4f,4.0,55,4,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,217,item_00218,bundle_0055,a7db899fb9d4,25.0,71,25,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,221,item_00222,bundle_0056,f76a03f6299c,42.0,40,27,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,225,item_00226,bundle_0057,70092a5b61b5,41.0,41,52,1,0,0,0,success
anthropic/claude-sonnet-4@20250514,229,item_00230,bundle_0058,fc9426d9ed54,36.0,63,37,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,233,item_00234,bundle_0059,f6a95c9fc5f7,61.0,30,61,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,237,item_00238,bundle_0060,4bd61c1df959,51.0,4,51,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,241,item_00242,bundle_0061,329efecccbce,22.0,47,35,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,245,item_00246,bundle_0062,9088a3168f40,71.0,69,80,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,249,item_00250,bundle_0063,b748731bcd3c,76.0,66,18,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,253,item_00254,bundle_0064,f9156e232180,47.0,44,27,0,0,0,0,nonstable_other_wrong
anthropic/claude-sonnet-4@20250514,257,item_00258,bundle_0065,ff280773804f,72.0,50,62,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,261,item_00262,bundle_0066,639752b69719,11.0,37,11,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,265,item_00266,bundle_0067,650e233357e0,71.0,62,52,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,269,item_00270,bundle_0068,59e379ec5f4c,8.0,49,40,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,273,item_00274,bundle_0069,d29bbd7d3db7,56.0,17,56,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,277,item_00278,bundle_0070,a718db0d85d5,60.0,5,60,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,281,item_00282,bundle_0071,6e4206eda25b,22.0,16,35,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,285,item_00286,bundle_0072,9b826d8a544b,1.0,14,1,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,289,item_00290,bundle_0073,451a2efe8b9e,79.0,6,40,0,0,0,1,conflict_aware_wrong_final
anthropic/claude-sonnet-4@20250514,293,item_00294,bundle_0074,58bb5aadc315,71.0,65,54,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,297,item_00298,bundle_0075,48453fa68576,64.0,24,64,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,301,item_00302,bundle_0076,3f11154e1c22,38.0,26,3,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,305,item_00306,bundle_0077,646cbdb3679f,92.0,77,59,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,309,item_00310,bundle_0078,dfcdac3bf56c,22.0,54,22,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,313,item_00314,bundle_0079,20e3bef3e04c,10.0,10,59,1,0,0,1,success
anthropic/claude-sonnet-4@20250514,317,item_00318,bundle_0080,16b74b4a43c9,50.0,62,5,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,321,item_00322,bundle_0081,ea15ba252b05,15.0,37,48,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,325,item_00326,bundle_0082,c78009c1df84,48.0,39,48,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,329,item_00330,bundle_0083,d803f6318c04,55.0,10,55,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,333,item_00334,bundle_0084,7d31df500528,39.0,39,66,1,0,0,0,success
anthropic/claude-sonnet-4@20250514,337,item_00338,bundle_0085,b896d5cd6c3c,28.0,49,74,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,341,item_00342,bundle_0086,8c27c7325783,46.0,78,65,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,345,item_00346,bundle_0087,345e312bd582,30.0,42,54,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,349,item_00350,bundle_0088,a3b62c68088a,10.0,67,46,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,353,item_00354,bundle_0089,8d471433660b,80.0,49,80,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,357,item_00358,bundle_0090,779839a4160e,85.0,93,3,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,361,item_00362,bundle_0091,bd184b4b4368,80.0,48,25,0,0,0,1,endpoint_or_commentary_misread
anthropic/claude-sonnet-4@20250514,365,item_00366,bundle_0092,bba49930d02f,33.0,24,33,0,1,0,1,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,369,item_00370,bundle_0093,574b0563fd8d,89.0,55,89,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,373,item_00374,bundle_0094,65f18de6accb,70.0,66,81,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,377,item_00378,bundle_0095,6123b155a0d8,13.0,59,13,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,381,item_00382,bundle_0096,b479ad315886,24.0,24,89,1,0,0,0,success
anthropic/claude-sonnet-4@20250514,385,item_00386,bundle_0097,46d874fd0991,52.0,51,2,0,0,0,0,nonstable_other_wrong
anthropic/claude-sonnet-4@20250514,389,item_00390,bundle_0098,a995dcd57188,4.0,37,4,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,393,item_00394,bundle_0099,8e15f57ec117,2.0,3,59,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,397,item_00398,bundle_0100,6f259f0ccef2,35.0,55,35,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,401,item_00402,bundle_0101,5c65357faa81,45.0,5,45,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,405,item_00406,bundle_0102,fa9dd43f7f81,41.0,29,41,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,409,item_00410,bundle_0103,223c39f33bcf,2.0,82,9,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,413,item_00414,bundle_0104,d64ae2281a30,58.0,47,58,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,417,item_00418,bundle_0105,7dbbce602320,44.0,64,44,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,421,item_00422,bundle_0106,d3a3babf1185,30.0,1,30,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,425,item_00426,bundle_0107,a2b1dfbc78f2,45.0,45,64,1,0,0,1,success
anthropic/claude-sonnet-4@20250514,429,item_00430,bundle_0108,0d0ae37463f0,26.0,44,26,0,1,0,0,direct_bait_or_checkpoint_adoption
anthropic/claude-sonnet-4@20250514,433,item_00434,bundle_0109,2593e668dfca,8.0,37,18,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,437,item_00438,bundle_0110,5dfb61daf890,37.0,48,34,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,441,item_00442,bundle_0111,5d29b347cc47,2.0,23,3,0,0,0,0,base_competence_failure
anthropic/claude-sonnet-4@20250514,445,item_00446,bundle_0112,2b754f60c0e8,6.0,43,3,0,0,0,0,nonstable_other_wrong
anthropic/claude-sonnet-4@20250514,449,item_00450,bundle_0113,a8aba7587523,79.0,26,79,0,1,0,0,direct_bait_or_checkpoint_adoption
